transcript_id,freeenergy,length
NM_194292,-420.6,1974
NM_007373,-416.2,1749
NM_020128,-172,669
NM_170744,-1208.5,2838
NM_005148,-280.8,723
NM_001244889,-1207.1,2805
NM_001080533,-288,756
NM_001077527,-753.8,1671
NM_133369,-1098.4,2529
NM_025147,-189.7,717
NM_001269039,-392.9,1611
NM_014584,-388.3,1407
NM_145178,-226.4,459
NM_173561,-657.8,1557
NM_001039690,-113.2,366
NM_016592,-278.1,738
NM_001309883,-829.1,1881
NM_001287005,-275.7,729
NM_002439,-935.02,3414
NM_001172220,-584.2,1734
NM_001195630,-172.3,540
NM_001270975,-331,1101
NM_001271634,-278.5,996
NM_001271635,-198,777
NM_080911,-334.7,942
NM_001195626,-906.7,3207
NM_014761,-327.5,1083
NM_001135746,-387.8,999
NM_000754,-348.8,816
NM_133341,-455,1755
NM_133340,-402.9,1518
NM_001282150,-190.6,645
NM_001256552,-655.2,1431
NM_001172219,-636.4,1947
NM_001043353,-239.2,744
NM_001136566,-408.2,1671
NM_001043352,-227.9,744
NM_001172221,-605.6,1800
NM_001040000,-1580.74,4956
NM_002873,-521.1,2013
NM_001276273,-197.1,789
NM_001135748,-257.5,651
NM_152263,-247.1,858
NM_018206,-649.61,2391
NM_016226,-147.6,549
NM_199076,-965.6,2562
NM_005934,-637.5,1680
NM_001195627,-148.9,381
NM_001301226,-273.6,855
NM_012236,-589.5,1776
NM_145043,-387.8,999
NM_024608,-511.5,1173
NM_006744,-227.8,606
NM_001135747,-322,816
NM_001270978,-179.9,657
NM_014911,-914,2886
NM_001031694,-659.1,1983
NM_001286535,-311.6,1254
NM_133342,-521.1,2013
NM_001243224,-389.5,948
NM_133338,-521.1,2013
NM_004584,-468.2,1176
NM_003211,-314.9,1233
NM_199077,-703.5,1659
NM_001135161,-348.8,816
NM_005444,-244.1,900
NM_001276270,-424.5,1725
NM_018248,-515.5,1818
NM_001278189,-220.4,747
NM_001282151,-74.8,276
NM_148959,-365,837
NM_017649,-985.4,2628
NM_001135162,-348.8,816
NM_001286533,-198.8,780
NM_001278622,-521.1,2013
NM_006265,-518.3,1896
NM_001172218,-584.2,1734
NM_003362,-330.6,915
NM_133344,-521.1,2013
NM_001043351,-226.9,747
NM_003925,-430.7,1743
NM_001278188,-133.7,549
NM_001282470,-1114,2871
NM_006978,-345.2,1032
NM_001270977,-310.3,1008
NM_002853,-213.9,849
NM_001278191,-109.8,477
NM_001276272,-408.9,1623
NM_001301227,-272.9,855
NM_001270976,-340,1140
NM_016068,-175.8,459
NM_015949,-424.7,984
NM_144981,-125.8,501
NM_006107,-287.5,1299
NM_016424,-287.5,1299
NM_001039650,-271.3,1149
NM_001142684,-450.3,2010
NM_138775,-577.6,1995
NM_001145169,-1231.6,2994
NM_001146334,-2048,4689
NM_001303626,-155.9,438
NM_022372,-379.3,981
NM_012302,-1169.4,4212
NM_001258038,-292.8,960
NM_198867,-186.6,486
NM_032787,-653.7,2394
NM_001256252,-851.9,2604
NM_001199175,-375.3,978
NM_153839,-589.3,1929
NM_001145845,-1384.8,4656
NM_001083909,-740.8,1683
NM_152513,-1452.1,3825
NM_001127496,-349.4,900
NM_022370,-1876.8,4161
NM_001243564,-329,900
NM_139178,-247.1,861
NM_205861,-368.5,1002
NM_001301010,-581.4,2004
NM_003061,-1904.3,4605
NM_144703,-402.8,1158
NM_006013,-249.7,645
NM_198827,-934.9,2625
NM_032878,-347.6,801
NM_001297701,-295.2,717
NM_001243565,-323.9,885
NM_138395,-713.8,1782
NM_001294335,-2137.5,4755
NM_032117,-138.8,618
NM_002941,-1472,4956
NM_005840,-273.9,867
NM_001256577,-217.1,651
NM_138459,-301.8,882
NM_001307952,-548,1269
NM_133631,-1421.8,4821
NM_001199174,-379.3,981
NM_144618,-387.6,1347
NM_001303624,-249.7,645
NM_001258039,-292.8,960
NM_032306,-321.9,666
NM_001253861,-83.8,369
NM_001271946,-1739.7,4593
NM_001293289,-349.4,900
NM_178232,-475.3,1083
NM_012240,-345.3,945
NM_001256580,-208,537
NM_001297705,-968.7,3534
NM_001271052,-804.2,2298
NM_001294336,-2091.7,4656
NM_001303625,-249.7,645
NM_001199173,-379.3,981
NM_021220,-316.4,828
NM_001146698,-1040.8,2883
NM_001292048,-135,606
NM_002973,-1229.7,3942
NM_001258326,-1482.8,3483
NM_001146699,-1040.8,2883
NM_001114403,-307,792
NM_001258325,-1513.8,3564
NM_001258327,-1476.5,3447
NM_004162,-146.9,648
NM_016196,-1040.8,2883
NM_001007467,-1557.4,3729
NM_001308398,-618,2106
NM_001308049,-281.4,1014
NM_001257137,-736,2712
NM_031483,-692.7,2589
NM_024864,-503.3,1062
NM_001257138,-602.1,2259
NM_003900,-565.6,1323
NM_006890,-222.8,798
NM_001291485,-222.8,798
NM_001113402,-186.3,777
NM_001276380,-533.79,2556
NM_022362,-1188,3093
NM_001286430,-479.9,1821
NM_001284301,-816.1,3264
NM_018013,-1031.6,2622
NM_001159736,-482.5,1458
NM_032725,-608.7,1860
NM_017921,-599.6,1827
NM_001039589,-313.4,786
NM_016565,-97.9,264
NM_001204090,-50.9,249
NM_138792,-512.2,2001
NM_001278412,-162.8,723
NM_032377,-61.4,252
NM_001139499,-35.3,189
NM_001289405,-1188,3093
NM_001384,-622.8,1470
NM_016468,-78.3,321
NM_032314,-333.7,984
NM_001289404,-992.2,2616
NM_017748,-390.24,1278
NM_001278411,-162.8,723
NM_181581,-244.6,954
NM_001017975,-1026.7,4308
NM_020175,-881.9,1953
NM_015622,-413.2,1449
NM_001289403,-1132.9,2964
NM_018685,-838.6,3375
NM_001270419,-244.6,954
NM_178507,-382,822
NM_015658,-947.3,2250
NM_007080,-55.9,243
NM_022156,-615.3,1422
NM_001258393,-743.5,1947
NM_001282724,-108.5,375
NM_001283148,-282,759
NM_001282722,-140.5,588
NM_152906,-307.1,831
NM_206808,-301.2,1023
NM_001282719,-223.1,852
NM_173090,-128.8,471
NM_001282723,-139.4,501
NM_001282721,-140.5,588
NM_014062,-437.6,1239
NM_001283179,-249.4,645
NM_006545,-374.6,1143
NM_021925,-255.3,978
NM_031208,-269.7,675
NM_001291527,-141.1,570
NM_024562,-1115.8,3285
NM_001142398,-275,681
NM_001258392,-771.1,2034
NM_138417,-452.3,1065
NM_014953,-750,2877
NM_001283186,-249.4,645
NM_001145316,-313.8,1071
NM_000070,-846.4,2466
NM_001283154,-282,759
NM_023008,-778.2,2130
NM_001282720,-214.8,834
NM_001145318,-291.8,1023
NM_020701,-241.3,858
NM_024078,-659.9,1551
NM_016458,-616.6,1173
NM_032509,-225.9,903
NM_030813,-812.4,2124
NM_001283199,-219,606
NM_001283215,-218.4,597
NM_001145315,-313.8,1071
NM_001283129,-370.2,954
NM_001199469,-270.6,924
NM_001283235,-205.9,537
NM_015958,-252.4,858
NM_001077395,-251.1,855
NM_000196,-546.1,1218
NM_001283116,-307.1,831
NM_018983,-205.1,654
NM_000280,-380.6,1269
NM_001258465,-380.6,1269
NM_018989,-884.6,3183
NM_014519,-431,1335
NM_003019,-468.4,1128
NM_001195000,-248.4,750
NM_001195035,-213.4,645
NM_021077,-148.7,366
NM_205858,-186.4,465
NM_153460,-981.7,2163
NM_015918,-144.5,492
NM_001111,-1194.7,3681
NM_031292,-496.6,2106
NM_001256826,-464.1,1458
NM_015138,-632.5,2133
NM_153461,-1080.5,2376
NM_001002913,-307.5,645
NM_001145861,-1047.7,3075
NM_198202,-111.8,342
NM_001203265,-944.4,2067
NM_001193495,-869.8,2796
NM_001145860,-1047.7,3075
NM_006627,-205,663
NM_001195610,-422.52,1431
NM_001134693,-24.6,114
NM_001203263,-962.8,2124
NM_016356,-422.52,1431
NM_001098614,-496.6,2106
NM_030973,-1018.6,2244
NM_001025107,-869.8,2796
NM_032732,-959.1,2118
NM_015841,-1153.2,3546
NM_001164811,-73,246
NM_015840,-1168.3,3603
NM_139283,-332.3,915
NM_019088,-524,1596
NM_018325,-379.8,1446
NM_005837,-156.9,423
NM_001203264,-951.1,2073
NM_020143,-238.5,759
NM_145005,-160.7,669
NM_052859,-586.4,1626
NM_001279349,-233.5,753
NM_001279351,-334,990
NM_001279350,-289.3,858
NM_020385,-427.2,1269
NM_001128144,-518.1,2313
NM_000535,-770,2589
NM_001128143,-581.2,2682
NM_001289408,-484.2,2271
NM_020695,-1699.3,3666
NM_001013672,-529.1,1272
NM_000534,-618.8,2799
NM_001310462,-187.9,540
NM_001080480,-438.1,1488
NM_001244713,-322.8,1167
NM_005732,-873.5,3939
NM_001278472,-1337.5,4938
NM_001244724,-280.9,1014
NM_016077,-163,540
NM_170708,-840.2,1905
NM_000194,-183.5,657
NM_002434,-390.9,897
NM_001297420,-243.7,681
NM_001015052,-395.5,882
NM_001151,-336.8,897
NM_014026,-361.6,1014
NM_005572,-739.6,1719
NM_001270362,-399.7,1089
NM_134424,-436,1257
NM_001025300,-234.3,735
NM_001282625,-739.6,1719
NM_170707,-882,1995
NM_017999,-1310.9,3219
NM_001297419,-436,1257
NM_001198552,-265.4,867
NM_001297422,-334.2,906
NM_032272,-267.2,771
NM_001636,-370.6,897
NM_005053,-403.6,1092
NM_002874,-333.8,1230
NM_001098831,-140.9,441
NM_178832,-140.9,441
NM_018140,-784,1944
NM_032331,-314,768
NM_001258371,-1116.3,2835
NM_001144881,-786.2,2496
NM_006150,-784.9,1848
NM_013397,-489.3,1155
NM_153026,-786.2,2496
NM_198859,-947.6,2535
NM_001307979,-669.6,1644
NM_001144882,-786.2,2496
NM_001135920,-1056.1,3498
NM_025065,-276.1,1050
NM_001206557,-1307.5,4161
NM_001307941,-152.2,486
NM_001204410,-730.3,2148
NM_022762,-462,1182
NM_001080496,-418.3,1176
NM_001261439,-242.2,624
NM_000706,-505,1257
NM_016052,-206.27,849
NM_001287421,-273.1,1035
NM_001258206,-916.5,2472
NM_015703,-342.1,843
NM_001986,-562.3,1455
NM_198097,-414.5,1449
NM_000909,-280.5,1155
NM_005428,-937.1,2538
NM_033280,-173.4,579
NM_020829,-1340.5,4272
NM_015179,-1576.5,3894
NM_018427,-559.8,1956
NM_003003,-730.3,2148
NM_024052,-345,903
NM_033382,-421.1,1179
NM_033127,-1242.1,3183
NM_001466,-743.9,1698
NM_181093,-658.9,2229
NM_001289111,-160.8,732
NM_001271918,-112.8,462
NM_134268,-229.8,573
NM_001271922,-140.1,558
NM_001079675,-562.3,1455
NM_001143999,-730.3,2148
NM_001039573,-733,2160
NM_001301064,-539,1866
NM_000856,-608.9,2073
NM_014871,-1266.1,3597
NM_016217,-690.6,1632
NM_001282405,-228.2,834
NM_032387,-1504.9,3732
NM_014300,-133,540
NM_001300950,-101.2,522
NM_006530,-140.1,684
NM_001271921,-92.2,390
NM_003332,-144.4,342
NM_001161368,-400.3,1083
NM_012429,-421.9,1212
NM_176072,-451.8,1134
NM_022780,-353.8,1176
NM_020423,-621.8,2067
NM_030759,-228.9,864
NM_001048218,-999.2,2376
NM_001271920,-122.3,495
NM_001291932,-359.6,1050
NM_001271919,-104.1,420
NM_002564,-451.8,1134
NM_015270,-1469.1,3507
NM_001127460,-1274.1,3609
NM_001288794,-462,1182
NM_001277204,-385.7,987
NM_001277208,-501.9,1290
NM_176071,-451.8,1134
NM_020680,-1012.9,2427
NM_174977,-452.2,1221
NM_033112,-274.7,780
NM_004998,-1027.3,3327
NM_152736,-273.1,1035
NM_007265,-542.3,1935
NM_001008226,-307.1,1197
NM_002245,-384.4,1011
NM_001135753,-497.4,1806
NM_199187,-516.5,1293
NM_001099406,-350.6,1302
NM_000224,-516.5,1293
NM_014604,-135.1,375
NM_198450,-197.2,807
NM_138555,-729.2,2883
NM_001193314,-461.6,1482
NM_198291,-676.2,1611
NM_001193316,-413,1335
NM_015448,-184.2,612
NM_001134373,-475,1686
NM_022067,-461.6,1482
NM_001193315,-461.6,1482
NM_002951,-619.2,1896
NM_005417,-676.2,1611
NM_001292045,-154.4,477
NM_001025071,-163.1,456
NM_004426,-1077.5,3015
NM_001256461,-1139.3,3591
NM_012229,-475,1686
NM_181503,-219.4,831
NM_016026,-317.2,957
NM_006745,-200.8,882
NM_001003688,-409,1398
NM_145870,-227.2,651
NM_002686,-399.4,849
NM_005900,-409,1398
NM_001961,-1038,2577
NM_001252650,-255.4,747
NM_012159,-344,1305
NM_001017369,-114.7,489
NM_001001788,-326.7,1005
NM_001130144,-1821.9,3912
NM_015444,-502.4,903
NM_001142627,-389.5,1314
NM_018144,-441.3,1431
NM_198182,-539.2,1857
NM_138717,-354,927
NM_198173,-631.6,1809
NM_021070,-1737.3,3771
NM_001164266,-1523.7,3420
NM_024915,-558,1878
NM_001195010,-593.2,1671
NM_001253845,-212.9,447
NM_025217,-250.7,741
NM_001163213,-1127.4,2427
NM_001085382,-687.2,1566
NM_001293,-215.5,714
NM_001184762,-193.8,501
NM_007096,-258.7,747
NM_001833,-233.7,657
NM_001184760,-241.7,693
NM_006425,-450.71,1761
NM_001184761,-177.4,507
NM_024044,-388.7,828
NM_024122,-178.1,597
NM_000740,-594.1,1773
NM_003262,-278.6,1200
NM_001015000,-213.8,486
NM_021117,-745.2,1845
NM_018359,-363.8,1410
NM_000488,-441.6,1395
NM_001301016,-789,2304
NM_001797,-774.9,2391
NM_001308392,-677.6,2082
NM_199173,-133.7,303
NM_001310124,-738.9,1917
NM_001310158,-393,1311
NM_001310159,-384.8,1206
NM_001310160,-230.2,861
NM_006270,-299.5,657
NM_005928,-457.5,1164
NM_001114614,-389.6,1008
NM_001310320,-430.4,1140
NM_003366,-409.2,1362
NM_001310321,-314.1,828
NM_001010867,-536.1,1071
NM_001310332,-1116.4,2766
NM_001310338,-298.3,1080
NM_001310339,-211.5,759
NM_052865,-288.5,1035
NM_173551,-1108.9,2616
NM_006288,-142.1,486
NM_001311160,-142.1,486
NM_006681,-167.7,525
NM_001304422,-285.5,1089
NM_001311179,-196.4,816
NM_001311178,-268.7,1080
NM_212550,-349.4,609
NM_015973,-136.7,372
NM_001311199,-215.5,714
NM_001311200,-197.1,612
NM_001311201,-165.6,540
NM_001311202,-158.6,504
NM_148896,-201.9,378
NM_001311205,-202.3,537
NM_172250,-335.1,1257
NM_001308295,-403.5,1458
NM_006327,-195.5,630
NM_001130690,-695.3,2370
NM_001144918,-695,2115
NM_001251882,-479.8,1251
NM_033043,-203.7,498
NM_001004470,-344.6,1197
NM_001286402,-1417.3,3396
NM_015157,-1812,4134
NM_001144919,-679.2,2043
NM_006661,-674.1,2340
NM_031938,-516.3,1740
NM_000141,-816.3,2466
NM_174895,-154.3,411
NM_004624,-553.4,1374
NM_174869,-454.5,1143
NM_004716,-978.3,2358
NM_001251883,-275.6,744
NM_001001890,-502.8,1362
NM_023029,-719.9,2199
NM_032717,-386.4,1305
NM_178819,-461.2,1371
NM_001256422,-386.4,1305
NM_001256421,-386.4,1305
NM_001184892,-326.94,885
NM_005051,-860.1,2328
NM_001267578,-559.3,1755
NM_016034,-346.2,891
NM_201398,-552.1,1473
NM_001184891,-504,1341
NM_173685,-175.3,744
NM_001252231,-470.1,1842
NM_001136026,-396.5,1107
NM_004922,-1197.9,3285
NM_001706,-705.3,2121
NM_012430,-246.4,924
NM_001130845,-705.3,2121
NM_001136232,-337.9,927
NM_032985,-727.1,2304
NM_021870,-362.5,1362
NM_001134738,-650.2,1953
NM_015490,-1320.2,3540
NM_021982,-895.5,3282
NM_183352,-350.1,969
NM_198597,-1197.9,3285
NM_005406,-920.9,4065
NM_007159,-614,2436
NM_053045,-159,411
NM_001278924,-290.1,831
NM_014188,-176.4,585
NM_001278923,-262.6,813
NM_001003716,-424.9,1233
NM_001098845,-325.5,984
NM_001068,-1202.8,4866
NM_004260,-1717,3627
NM_001311255,-117.9,534
NM_001311256,-72,276
NM_001311312,-145.4,399
NM_001142269,-737.5,2106
NM_001992,-387.3,1278
NM_001311313,-268.9,915
NM_000509,-351.4,1314
NM_182639,-400.4,975
NM_001311345,-478.8,1131
NM_022167,-1147.6,2598
NM_012388,-131.3,519
NM_001164269,-329.7,1023
NM_002875,-320.7,1020
NM_001164270,-267.7,843
NM_000195,-899.3,2103
NM_133487,-329.7,1023
NM_000821,-796.8,2277
NM_001938,-135.4,531
NM_001167830,-155.2,582
NM_144676,-206.6,723
NM_001303059,-215,537
NM_017510,-285.5,708
NM_006858,-300.1,684
NM_001282785,-395.6,1131
NM_018006,-452.4,1266
NM_001282784,-250.3,711
NM_001303058,-220.8,561
NM_001303062,-185.6,507
NM_181836,-207.3,675
NM_001282782,-331.9,924
NM_015257,-343.3,1116
NM_001303061,-185.6,507
NM_001308402,-636.7,1422
NM_001301035,-636.7,1422
NM_138736,-333,1065
NM_001164178,-475.5,1569
NM_001776,-461.6,1533
NM_002786,-225.1,792
NM_001199774,-157.1,552
NM_002811,-262.8,975
NM_001201466,-218,693
NM_032383,-882.9,3015
NM_148976,-228.8,810
NM_002805,-400.9,1221
NM_012080,-224.6,687
NM_001271781,-268.6,1053
NM_006503,-448.5,1257
NM_001278708,-845.2,2337
NM_057179,-201.9,483
NM_001271893,-201.9,483
NM_002815,-384.9,1269
NM_005047,-450.4,1515
NM_001178135,-195.8,627
NM_001282233,-123.1,504
NM_002789,-192.8,786
NM_002791,-205.5,741
NM_002806,-330.4,1212
NM_006494,-743.6,1647
NM_002801,-351.4,822
NM_001199772,-157.1,552
NM_001305002,-350.9,1395
NM_153001,-413.1,1164
NM_001191037,-787.54,2769
NM_014814,-321.5,1170
NM_001199773,-157.1,552
NM_001282234,-179.2,684
NM_002794,-182,606
NM_005805,-252.1,933
NM_001270427,-424.6,1386
NM_002812,-407.4,1053
NM_002814,-214,681
NM_001204453,-119.7,426
NM_002793,-225.7,726
NM_001102667,-192.8,786
NM_002818,-245.4,720
NM_030790,-503.7,1839
NM_001282232,-123.1,504
NM_002817,-373,1131
NM_002788,-197.3,768
NM_031916,-218,693
NM_001271779,-372.2,1329
NM_002813,-267.9,672
NM_001267045,-215.1,798
NM_001081550,-1174.37,4782
NM_002797,-302.2,792
NM_002809,-589.5,1605
NM_002796,-287.9,795
NM_001135565,-250.7,756
NM_002790,-216.3,726
NM_002810,-403.6,1134
NM_176863,-226.1,804
NM_001102668,-136.6,573
NM_002787,-203.3,705
NM_006814,-280.4,816
NM_002804,-488.3,1320
NM_175932,-372.6,1137
NM_002802,-370.2,1323
NM_001130725,-176,483
NM_152132,-188.1,747
NM_002807,-804.1,2862
NM_001278504,-553.1,1842
NM_003542,-118.6,312
NM_005319,-232.1,642
NM_138720,-126.8,381
NM_005321,-253.9,660
NM_005323,-184.2,624
NM_003539,-114.6,312
NM_021052,-146.3,393
NM_005320,-234.7,666
NM_001261400,-127.4,357
NM_005322,-272.8,681
NM_021012,-549.9,1302
NM_002795,-225.5,618
NM_001312673,-346.3,1104
NM_003537,-154.9,411
NM_003511,-151.9,393
NM_003509,-175.6,393
NM_003519,-136,381
NM_003530,-163.1,411
NM_003510,-158.8,393
NM_021064,-156.3,393
NM_003521,-109.4,381
NM_175054,-124.9,312
NM_003532,-162.1,411
NM_003523,-128.9,381
NM_003524,-112.6,381
NM_003548,-120.5,312
NM_003536,-166.8,411
NM_003520,-135.9,381
NM_080593,-130.8,381
NM_003527,-119.9,381
NM_021968,-132.5,312
NM_175065,-165.7,393
NM_001005464,-183.3,411
NM_003495,-127.9,312
NM_003543,-102.5,312
NM_021059,-183.3,411
NM_033445,-182.1,393
NM_003546,-116.8,312
NM_003526,-124.9,381
NM_173557,-252,612
NM_003512,-148.8,393
NM_003522,-115.2,381
NM_003518,-106.1,381
NM_003533,-157.2,411
NM_003514,-150.3,393
NM_001312653,-130.8,381
NM_021066,-166,387
NM_024769,-375.1,1122
NM_003517,-156.8,390
NM_003545,-105.5,312
NM_003535,-156.2,411
NM_175055,-126.9,381
NM_003541,-132.5,312
NM_003538,-121.6,312
NM_080596,-154.5,387
NM_003534,-162,411
NM_021058,-120.9,381
NM_005017,-346.3,1104
NM_003544,-115.6,312
NM_014813,-922.6,3198
NM_001130723,-477.6,1527
NM_003516,-155.8,393
NM_001161334,-135.5,405
NM_001282876,-235.7,651
NM_001242773,-235.7,651
NM_001312656,-636.7,1422
NM_000131,-610.6,1401
NM_000504,-590,1467
NM_001130722,-470.5,1527
NM_145247,-153.4,699
NM_001123375,-188.2,411
NM_017798,-611.4,1680
NM_018130,-512.5,1734
NM_001002759,-167.2,738
NM_001308379,-531.2,1308
NM_020727,-922.15,3201
NM_022765,-1365.4,3204
NM_001159291,-1232.9,2946
NM_001098403,-754.4,2598
NM_003866,-794.5,2775
NM_001101669,-794.5,2775
NM_005540,-902.7,2742
NM_001566,-1031.5,2865
NM_001297434,-698.9,2250
NM_001170544,-366.8,867
NM_001170543,-367.2,870
NM_001111035,-371.5,978
NM_020825,-1594.6,3810
NM_001134225,-1044.5,2919
NM_005539,-427.8,1239
NM_017646,-417.6,1404
NM_001312692,-344.8,1158
NM_198076,-92.5,357
NM_001312871,-92.5,357
NM_001312872,-96.3,393
NM_001312873,-47.7,222
NM_001312874,-49.6,186
NM_015896,-535.9,1323
NM_058182,-32.6,177
NM_024631,-569,1524
NM_001308027,-616.5,1680
NM_001039876,-566.7,1215
NM_173798,-437.1,1209
NM_001128205,-722.4,2616
NM_001312920,-282.5,990
NM_001312919,-272.6,540
NM_001281739,-1537.4,4269
NM_001281740,-1757.9,4869
NM_025135,-1545.1,4320
NM_080607,-264.6,615
NM_003995,-1160.5,3144
NM_005566,-299,999
NM_001165416,-214.9,726
NM_024574,-479.2,1707
NM_001165414,-325,1086
NM_001135239,-254.5,825
NM_001312660,-167.8,486
NM_001128917,-447.8,1086
NM_182751,-780.4,2628
NM_004580,-191.5,666
NM_001281522,-649.1,2382
NM_153255,-367.9,1176
NM_080601,-371.8,1383
NM_003131,-656.5,1527
NM_001281520,-692.2,2523
NM_003875,-561.2,2082
NM_017696,-1056.8,3432
NM_018518,-779,2625
NM_001252383,-117.5,444
NM_004985,-113.9,567
NM_002834,-480,1782
NM_001292001,-327.7,915
NM_033360,-117.5,570
NM_001313692,-32.6,177
NM_001313726,-829.6,3129
NM_183236,-191.5,666
NM_181673,-963.3,3111
NM_003667,-746.6,2724
NM_024865,-260.7,918
NM_001277314,-725,1989
NM_001103184,-1041.7,3591
NM_001277313,-1340.1,4260
NM_005180,-232.2,981
NM_006475,-635.7,2511
NM_000895,-517.7,1836
NM_001256644,-414,1527
NM_006109,-648.7,1914
NM_001039619,-619.3,1863
NM_001282953,-578.7,1731
NM_001282955,-609,1782
NM_001282956,-473.1,1401
NM_181054,-517,2208
NM_001243084,-591.4,2553
NM_001530,-582.3,2481
NM_199461,-472.4,879
NM_003246,-1250.7,3513
NM_004864,-409.4,927
NM_001101654,-786.2,1983
NM_014593,-781.8,1971
NM_001205319,-370.4,984
NM_022463,-562.6,1308
NM_001300769,-151.2,561
NM_138794,-186.4,714
NM_213662,-709.2,2169
NM_001300772,-130.3,600
NM_001139,-793.3,2106
NM_001292004,-255.3,996
NM_001127393,-55.4,228
NM_001281455,-150.9,483
NM_000521,-515.9,1671
NM_139276,-753.1,2313
NM_153321,-150.9,483
NM_153322,-150.9,483
NM_000304,-150.9,483
NM_004894,-45.1,177
NM_001206540,-280.7,834
NM_001206541,-261.6,783
NM_006395,-707,2112
NM_001282162,-304.6,906
NM_004217,-374.2,1035
NM_001284526,-373.6,1038
NM_001080825,-370.1,1020
NM_005557,-598.4,1422
NM_000422,-547.3,1299
NM_001281789,-99.7,378
NM_006194,-411.3,1026
NM_006255,-678.8,2052
NM_001130679,-188.1,747
NM_133266,-1392.5,3786
NM_201439,-284.1,1104
NM_170776,-623.1,1650
NM_001079859,-841.4,3012
NM_001143788,-270.4,1047
NM_001677,-255.6,912
NM_001300978,-113.6,363
NM_001079858,-846.3,3054
NM_201440,-243.5,960
NM_001143787,-359.8,1305
NM_052888,-862.6,2844
NM_001297772,-1319.7,4557
NM_001184834,-806.1,2901
NM_001270771,-1104.9,3603
NM_001184833,-837.5,3006
NM_001143789,-220.9,882
NM_005756,-844.6,3045
NM_022904,-1450.8,3036
NM_199342,-40.8,201
NM_001184836,-831,2982
NM_201515,-291.5,1125
NM_001184837,-834.7,2964
NM_152266,-207.6,648
