"","transcript_id","freeenergy","length"
"525","NONHSAT005271.2","-46.80"," 298.0000"
"526","NONHSAT005289.2","-321.30"," 766.0000"
"527","NONHSAT005290.2","-296.10"," 749.0000"
"528","NONHSAT005297.2","-527.10","1508.0000"
"529","NONHSAT005298.2","-1834.40","4658.0000"
"530","NONHSAT005306.2","-1571.30","4816.0000"
"531","NONHSAT005312.2","-1174.60","3140.0000"
"532","NONHSAT005327.2","-278.20"," 748.0000"
"533","NONHSAT005332.2","-667.60","2979.0000"
"534","NONHSAT005344.2","-301.00","1125.0000"
"535","NONHSAT005347.2","-388.20","1357.0000"
"536","NONHSAT005424.2","-368.50","1180.0000"
"537","NONHSAT005428.2","-233.20"," 668.0000"
"538","NONHSAT005430.2","-510.50","1552.0000"
"539","NONHSAT005431.2","-609.90","1828.0000"
"540","NONHSAT005432.2","-304.50"," 887.0000"
"541","NONHSAT005448.2","-844.90","2302.0000"
"542","NONHSAT005472.2","-66.50"," 264.0000"
"543","NONHSAT005478.2","-93.30"," 575.0000"
"544","NONHSAT005480.2","-485.24","2386.0000"
"545","NONHSAT005481.2","-366.10","1492.0000"
"546","NONHSAT005482.2","-374.20","1531.0000"
"547","NONHSAT005499.2","-1225.99","4976.0000"
"548","NONHSAT005505.2","-755.14","3173.0000"
"549","NONHSAT005517.2","-165.60"," 593.0000"
"550","NONHSAT005527.2","-296.60"," 829.0000"
"551","NONHSAT005528.2","-419.00","1219.0000"
"552","NONHSAT005529.2","-843.90","2498.0000"
"553","NONHSAT005530.2","-146.30"," 379.0000"
"554","NONHSAT005533.2","-568.80","1863.0000"
"555","NONHSAT005534.2","-427.50","1485.0000"
"556","NONHSAT005569.2","-233.80"," 711.0000"
"557","NONHSAT005570.2","-379.80","1590.0000"
"558","NONHSAT005572.2","-516.80","2084.0000"
"559","NONHSAT005581.2","-395.00","1359.0000"
"560","NONHSAT005590.2","-291.80"," 746.0000"
"561","NONHSAT005599.2","-756.60","2032.0000"
"562","NONHSAT005609.2","-252.24","1326.0000"
"563","NONHSAT005619.2","-1051.04","4231.0000"
"564","NONHSAT005624.2","-293.70","1105.0000"
"565","NONHSAT005646.2","-222.10"," 733.0000"
"566","NONHSAT005650.2","-178.50"," 547.0000"
"567","NONHSAT005655.2","-107.70"," 593.0000"
"568","NONHSAT005656.2","-271.50","1069.0000"
"569","NONHSAT005658.2","-388.60","1742.0000"
"570","NONHSAT005659.2","-213.90","1094.0000"
"571","NONHSAT005660.2","-337.90","1746.0000"
"572","NONHSAT005661.2","-119.20"," 461.0000"
"573","NONHSAT005662.2","-961.00","2772.0000"
"574","NONHSAT005663.2","-143.60"," 597.0000"
"575","NONHSAT005674.2","-229.70"," 827.0000"
"576","NONHSAT005677.2","-559.70","1888.0000"
"577","NONHSAT005680.2","-86.00"," 470.0000"
"578","NONHSAT005681.2","-134.70"," 661.0000"
"579","NONHSAT005682.2","-155.60"," 723.0000"
"580","NONHSAT005712.2","-136.30"," 679.0000"
"581","NONHSAT005717.2","-280.30","1410.0000"
"582","NONHSAT005718.2","-158.00"," 736.0000"
"583","NONHSAT005720.2","-136.70"," 661.0000"
"584","NONHSAT005730.2","-260.60"," 837.0000"
"585","NONHSAT005741.2","-521.50","1731.0000"
"586","NONHSAT005749.2","-357.50","1205.0000"
"587","NONHSAT005753.2","-120.20"," 420.0000"
"588","NONHSAT005754.2","-60.00"," 210.0000"
"589","NONHSAT005760.2","-186.00"," 485.0000"
"590","NONHSAT005783.2","-187.40"," 554.0000"
"591","NONHSAT005788.2","-79.30"," 372.0000"
"592","NONHSAT005790.2","-86.70"," 304.0000"
"593","NONHSAT005807.2","-76.10"," 372.0000"
"594","NONHSAT005833.2","-241.00"," 696.0000"
"595","NONHSAT005839.2","-451.90","1417.0000"
"596","NONHSAT005841.2","-141.47"," 866.0000"
"597","NONHSAT005842.2","-194.70"," 869.0000"
"598","NONHSAT005845.2","-181.70"," 652.0000"
"599","NONHSAT005862.2","-153.70"," 571.0000"
"600","NONHSAT005869.2","-155.80"," 506.0000"
"601","NONHSAT005886.2","-386.00","1711.0000"
"602","NONHSAT005888.2","-263.10","1027.0000"
"603","NONHSAT005892.2","-279.30","1039.0000"
"604","NONHSAT005896.2","-533.90","1709.0000"
"605","NONHSAT005925.2","-192.20"," 692.0000"
"606","NONHSAT005932.2","-105.90"," 377.0000"
"607","NONHSAT005933.2","-217.00"," 736.0000"
"608","NONHSAT005937.2","-166.50"," 543.0000"
"609","NONHSAT005938.2","-92.40"," 347.0000"
"610","NONHSAT005946.2","-415.90","1078.0000"
"611","NONHSAT005950.2","-157.00"," 409.0000"
"612","NONHSAT005952.2","-891.10","2342.0000"
"613","NONHSAT005967.2","-147.40"," 492.0000"
"614","NONHSAT005977.2","-323.70","1050.0000"
"615","NONHSAT005990.2","-210.30"," 735.0000"
"616","NONHSAT005995.2","-232.20","1241.0000"
"617","NONHSAT006003.2","-104.00"," 448.0000"
"618","NONHSAT006062.2","-301.20"," 939.0000"
"619","NONHSAT006083.2","-124.10"," 420.0000"
"620","NONHSAT006084.2","-134.30"," 559.0000"
"621","NONHSAT006085.2","-1317.50","4415.0000"
"622","NONHSAT006090.2","-360.00","1060.0000"
"623","NONHSAT006105.2","-730.40","2212.0000"
"624","NONHSAT006123.2","-108.70"," 282.0000"
"625","NONHSAT006133.2","-249.20"," 733.0000"
"626","NONHSAT006134.2","-268.30"," 763.0000"
"627","NONHSAT006136.2","-135.60"," 336.0000"
"628","NONHSAT006140.2","-102.10"," 365.0000"
"629","NONHSAT006141.2","-215.90"," 513.0000"
"630","NONHSAT006154.2","-323.60"," 838.0000"
"631","NONHSAT006155.2","-217.00"," 664.0000"
"632","NONHSAT006156.2","-187.70"," 586.0000"
"633","NONHSAT006158.2","-162.40"," 425.0000"
"634","NONHSAT006172.2","-457.40","1613.0000"
"635","NONHSAT006174.2","-734.70","2675.0000"
"636","NONHSAT006175.2","-182.80"," 622.0000"
"637","NONHSAT006182.2","-712.60","2544.0000"
"638","NONHSAT006185.2","-229.50"," 560.0000"
"639","NONHSAT006219.2","-154.70"," 526.0000"
"640","NONHSAT006233.2","-117.30"," 321.0000"
"641","NONHSAT006240.2","-113.90"," 313.0000"
"642","NONHSAT006249.2","-947.80","3543.0000"
"643","NONHSAT006251.2","-146.60"," 513.0000"
"644","NONHSAT006252.2","-405.80","1234.0000"
"645","NONHSAT006253.2","-183.80"," 493.0000"
"646","NONHSAT006254.2","-1207.37","4527.0000"
"647","NONHSAT006263.2","-57.50"," 345.0000"
"648","NONHSAT006267.2","-1019.90","3932.0000"
"649","NONHSAT006270.2","-258.90"," 976.0000"
"650","NONHSAT006283.2","-859.60","2192.0000"
"651","NONHSAT006301.2","-216.90"," 571.0000"
"652","NONHSAT006302.2","-719.50","2034.0000"
"653","NONHSAT006310.2","-1413.00","4247.0000"
"654","NONHSAT006312.2","-105.30"," 297.0000"
"655","NONHSAT006316.2","-124.40"," 418.0000"
"656","NONHSAT006319.2","-628.00","1992.0000"
"657","NONHSAT006334.2","-123.70"," 448.0000"
"658","NONHSAT006340.2","-191.00"," 642.0000"
"659","NONHSAT006342.2","-213.80"," 647.0000"
"660","NONHSAT006344.2","-103.80"," 368.0000"
"661","NONHSAT006356.2","-216.20"," 582.0000"
"662","NONHSAT006361.2","-495.10","1551.0000"
"663","NONHSAT006366.2","-261.70"," 644.0000"
"664","NONHSAT006367.2","-514.90","1722.0000"
"665","NONHSAT006374.2","-107.10"," 369.0000"
"666","NONHSAT006391.2","-173.40"," 626.0000"
"667","NONHSAT006398.2","-220.10"," 526.0000"
"668","NONHSAT006402.2","-258.80"," 535.0000"
"669","NONHSAT006426.2","-119.00"," 424.0000"
"670","NONHSAT006427.2","-132.70"," 515.0000"
"671","NONHSAT006457.2","-1269.80","4109.0000"
"672","NONHSAT006473.2","-283.00","1340.0000"
"673","NONHSAT006474.2","-82.80"," 397.0000"
"674","NONHSAT006476.2","-602.20","1794.0000"
"675","NONHSAT006480.2","-1134.30","4112.0000"
"676","NONHSAT006485.2","-535.90","2109.0000"
"677","NONHSAT006489.2","-216.10"," 617.0000"
"678","NONHSAT006529.2","-283.70"," 774.0000"
"679","NONHSAT006530.2","-300.40"," 820.0000"
"680","NONHSAT006531.2","-360.30"," 887.0000"
"681","NONHSAT006532.2","-382.10","1001.0000"
"682","NONHSAT006535.2","-342.50"," 991.0000"
"683","NONHSAT006552.2","-297.90"," 901.0000"
"684","NONHSAT006553.2","-387.40","1120.0000"
"685","NONHSAT006554.2","-90.80"," 390.0000"
"686","NONHSAT006555.2","-180.20"," 602.0000"
"687","NONHSAT006569.2","-186.00"," 682.0000"
"688","NONHSAT006571.2","-189.80"," 553.0000"
"689","NONHSAT006577.2","-92.50"," 329.0000"
"690","NONHSAT006586.2","-111.60"," 303.0000"
"691","NONHSAT006601.2","-89.50"," 301.0000"
"692","NONHSAT006645.2","-206.70"," 704.0000"
"693","NONHSAT006646.2","-847.60","2183.0000"
"694","NONHSAT006647.2","-86.60"," 303.0000"
"695","NONHSAT006652.2","-353.60"," 799.0000"
"696","NONHSAT006654.2","-246.40"," 795.0000"
"697","NONHSAT006668.2","-628.00","1602.0000"
"698","NONHSAT006669.2","-436.30","1187.0000"
"699","NONHSAT006670.2","-623.40","1580.0000"
"700","NONHSAT006701.2","-407.40","1203.0000"
"701","NONHSAT006704.2","-571.50","1705.0000"
"702","NONHSAT006708.2","-323.30"," 845.0000"
"703","NONHSAT006710.2","-808.20","2366.0000"
"704","NONHSAT006728.2","-259.30"," 682.0000"
"705","NONHSAT006729.2","-470.70","1036.0000"
"706","NONHSAT006742.2","-824.30","1964.0000"
"707","NONHSAT006746.2","-67.30"," 278.0000"
"708","NONHSAT006747.2","-102.70"," 448.0000"
"709","NONHSAT006751.2","-141.30"," 501.0000"
"710","NONHSAT006757.2","-159.40"," 409.0000"
"711","NONHSAT006771.2","-740.90","2323.0000"
"712","NONHSAT006787.2","-94.10"," 311.0000"
"713","NONHSAT006788.2","-455.10","1350.0000"
"714","NONHSAT006792.2","-122.90"," 429.0000"
"715","NONHSAT006822.2","-195.10"," 577.0000"
"716","NONHSAT006854.2","-838.10","2199.0000"
"717","NONHSAT006874.2","-131.80"," 382.0000"
"718","NONHSAT006875.2","-189.50"," 611.0000"
"719","NONHSAT006876.2","-149.30"," 446.0000"
"720","NONHSAT006899.2","-258.90"," 974.0000"
"721","NONHSAT006903.2","-1276.70","3222.0000"
"722","NONHSAT006904.2","-322.70"," 774.0000"
"723","NONHSAT006906.2","-358.40","1020.0000"
"724","NONHSAT006960.2","-167.50"," 587.0000"
"725","NONHSAT007028.2","-164.80"," 461.0000"
"726","NONHSAT007031.2","-1408.30","4760.0000"
"727","NONHSAT007037.2","-432.60","1842.0000"
"728","NONHSAT007051.2","-151.70"," 402.0000"
"729","NONHSAT007053.2","-182.50"," 567.0000"
"730","NONHSAT007054.2","-631.34","2170.0000"
"731","NONHSAT007082.2","-152.50"," 575.0000"
"732","NONHSAT007091.2","-68.60"," 205.0000"
"733","NONHSAT007100.2","-435.00","1107.0000"
"734","NONHSAT007118.2","-210.10"," 657.0000"
"735","NONHSAT007119.2","-865.20","2824.0000"
"736","NONHSAT007121.2","-98.60"," 379.0000"
"737","NONHSAT007126.2","-277.90"," 643.0000"
"738","NONHSAT007156.2","-241.20"," 831.0000"
"739","NONHSAT007159.2","-616.80","1806.0000"
"740","NONHSAT007206.2","-161.60"," 618.0000"
"741","NONHSAT007222.2","-390.50","1127.0000"
"742","NONHSAT007231.2","-158.50"," 636.0000"
"743","NONHSAT007232.2","-227.10","1109.0000"
"744","NONHSAT007235.2","-1129.24","4462.0000"
"745","NONHSAT007238.2","-142.50"," 564.0000"
"746","NONHSAT007250.2","-211.70"," 835.0000"
"747","NONHSAT007251.2","-229.80"," 788.0000"
"748","NONHSAT007252.2","-182.90"," 616.0000"
"749","NONHSAT007256.2","-216.70"," 754.0000"
"750","NONHSAT007257.2","-140.40"," 543.0000"
"751","NONHSAT007258.2","-153.70"," 566.0000"
"752","NONHSAT007259.2","-387.90","1485.0000"
"753","NONHSAT007262.2","-177.00"," 574.0000"
"754","NONHSAT007284.2","-132.29"," 366.0000"
"755","NONHSAT007286.2","-168.90"," 715.0000"
"756","NONHSAT007289.2","-340.70","1517.0000"
"757","NONHSAT007332.2","-424.70","1216.0000"
"758","NONHSAT007334.2","-616.30","2147.0000"
"759","NONHSAT007335.2","-1819.80","4982.0000"
"760","NONHSAT007345.2","-1138.10","3197.0000"
"761","NONHSAT007368.2","-130.60"," 462.0000"
"762","NONHSAT007392.2","-1330.90","4525.0000"
"763","NONHSAT007395.2","-392.70","1269.0000"
"764","NONHSAT007403.2","-96.00"," 416.0000"
"765","NONHSAT007409.2","-77.60"," 266.0000"
"766","NONHSAT007410.2","-208.80"," 718.0000"
"767","NONHSAT007419.2","-316.00","1149.0000"
"768","NONHSAT007429.2","-749.00","1917.0000"
"769","NONHSAT007465.2","-386.80","1467.0000"
"770","NONHSAT007480.2","-769.80","2244.0000"
"771","NONHSAT007481.2","-120.00"," 297.0000"
"772","NONHSAT007482.2","-736.60","2149.0000"
"773","NONHSAT007532.2","-102.90"," 309.0000"
"774","NONHSAT007539.2","-804.10","3210.0000"
"775","NONHSAT007540.2","-244.60"," 868.0000"
"776","NONHSAT007541.2","-100.20"," 422.0000"
"777","NONHSAT007582.2","-119.60"," 354.0000"
"778","NONHSAT007586.2","-158.50"," 423.0000"
"779","NONHSAT007588.2","-43.80"," 213.0000"
"780","NONHSAT007589.2","-105.60"," 396.0000"
"781","NONHSAT007614.2","-276.30","1135.0000"
"782","NONHSAT007615.2","-596.70","1707.0000"
"783","NONHSAT007621.2","-253.40","1101.0000"
"784","NONHSAT007623.2","-351.10","1217.0000"
"785","NONHSAT007631.2","-315.70","1337.0000"
"786","NONHSAT007633.2","-312.70","1016.0000"
"787","NONHSAT007636.2","-118.30"," 356.0000"
"788","NONHSAT007651.2","-104.70"," 340.0000"
"789","NONHSAT007660.2","-206.10"," 853.0000"
"790","NONHSAT007662.2","-162.10"," 542.0000"
"791","NONHSAT007664.2","-483.10","1698.0000"
"792","NONHSAT007666.2","-143.20"," 489.0000"
"793","NONHSAT007667.2","-274.80"," 981.0000"
"794","NONHSAT007672.2","-153.30"," 652.0000"
"795","NONHSAT007673.2","-532.00","1691.0000"
"796","NONHSAT007676.2","-320.00","1230.0000"
"797","NONHSAT007677.2","-184.50"," 684.0000"
"798","NONHSAT007678.2","-231.30"," 810.0000"
"799","NONHSAT007682.2","-111.10"," 424.0000"
"800","NONHSAT007683.2","-145.00"," 576.0000"
"801","NONHSAT007688.2","-461.80","1456.0000"
"802","NONHSAT007690.2","-206.20"," 632.0000"
"803","NONHSAT007691.2","-210.00"," 800.0000"
"804","NONHSAT007692.2","-70.60"," 404.0000"
"805","NONHSAT007693.2","-169.50"," 583.0000"
"806","NONHSAT007698.2","-286.40","1062.0000"
"807","NONHSAT007701.2","-123.70"," 471.0000"
"808","NONHSAT007706.2","-881.00","3388.0000"
"809","NONHSAT007718.2","-135.30"," 448.0000"
"810","NONHSAT007719.2","-336.80","1577.0000"
"811","NONHSAT007722.2","-763.00","3004.0000"
"812","NONHSAT007744.2","-255.60"," 853.0000"
"813","NONHSAT007762.2","-336.60","1142.0000"
"814","NONHSAT007763.2","-180.50"," 657.0000"
"815","NONHSAT007764.2","-69.90"," 255.0000"
"816","NONHSAT007800.2","-780.20","2774.0000"
"817","NONHSAT007802.2","-393.30","1517.0000"
"818","NONHSAT007803.2","-168.40"," 558.0000"
"819","NONHSAT007804.2","-230.00"," 615.0000"
"820","NONHSAT007805.2","-127.40"," 394.0000"
"821","NONHSAT007806.2","-159.50"," 607.0000"
"822","NONHSAT007808.2","-139.90"," 374.0000"
"823","NONHSAT007809.2","-127.70"," 391.0000"
"824","NONHSAT007810.2","-106.80"," 341.0000"
"825","NONHSAT007811.2","-1081.50","2556.0000"
"826","NONHSAT007812.2","-731.70","2338.0000"
"827","NONHSAT007813.2","-551.50","1998.0000"
"828","NONHSAT007819.2","-151.70"," 600.0000"
"829","NONHSAT007869.2","-488.10","1544.0000"
"830","NONHSAT008225.2","-373.70"," 989.0000"
"831","NONHSAT008230.2","-602.80","2439.0000"
"832","NONHSAT008249.2","-1093.60","2716.0000"
"833","NONHSAT008267.2","-708.00","1817.0000"
"834","NONHSAT008268.2","-173.80"," 543.0000"
"835","NONHSAT008270.2","-426.77","1480.0000"
"836","NONHSAT008273.2","-890.40","2424.0000"
"837","NONHSAT008274.2","-1215.70","3030.0000"
"838","NONHSAT008275.2","-481.50","1440.0000"
"839","NONHSAT008276.2","-306.40"," 991.0000"
"840","NONHSAT008281.2","-753.70","2503.0000"
"841","NONHSAT008282.2","-453.60","1791.0000"
"842","NONHSAT008288.2","-169.20"," 542.0000"
"843","NONHSAT008336.2","-1399.10","4999.0000"
"844","NONHSAT008338.2","-300.90","1023.0000"
"845","NONHSAT008339.2","-164.90"," 619.0000"
"846","NONHSAT008343.2","-68.70"," 290.0000"
"847","NONHSAT008349.2","-148.50"," 524.0000"
"848","NONHSAT008352.2","-305.60"," 832.0000"
"849","NONHSAT008366.2","-116.30"," 646.0000"
"850","NONHSAT008376.2","-140.10"," 554.0000"
"851","NONHSAT008436.2","-255.50"," 901.0000"
"852","NONHSAT008461.2","-77.00"," 290.0000"
"853","NONHSAT008480.2","-133.40"," 466.0000"
"854","NONHSAT008483.2","-227.00"," 702.0000"
"855","NONHSAT008506.2","-496.60","2022.0000"
"856","NONHSAT008530.2","-187.90"," 780.0000"
"857","NONHSAT008555.2","-306.90","1252.0000"
"858","NONHSAT008613.2","-126.00"," 560.0000"
"859","NONHSAT008616.2","-310.65","1445.0000"
"860","NONHSAT008634.2","-160.30"," 701.0000"
"861","NONHSAT008656.2","-229.20"," 949.0000"
"862","NONHSAT008664.2","-544.40","2308.0000"
"863","NONHSAT008689.2","-215.00"," 726.0000"
"864","NONHSAT008692.2","-253.00","1146.0000"
"865","NONHSAT008704.2","-307.60","1169.0000"
"866","NONHSAT008711.2","-96.30"," 345.0000"
"867","NONHSAT008712.2","-598.80","2011.0000"
"868","NONHSAT008748.2","-725.50","1929.0000"
"869","NONHSAT008749.2","-61.40"," 277.0000"
"870","NONHSAT008755.2","-467.70","1516.0000"
"871","NONHSAT008757.2","-971.10","2329.0000"
"872","NONHSAT008763.2","-156.90"," 317.0000"
"873","NONHSAT008764.2","-174.80"," 569.0000"
"874","NONHSAT008780.2","-1515.60","3934.0000"
"875","NONHSAT008782.2","-250.90"," 743.0000"
"876","NONHSAT008787.2","-302.80"," 788.0000"
"877","NONHSAT008790.2","-693.90","1731.0000"
"878","NONHSAT008796.2","-621.80","1395.0000"
"879","NONHSAT008797.2","-361.80"," 954.0000"
"880","NONHSAT008805.2","-291.10"," 881.0000"
"881","NONHSAT008816.2","-502.60","1171.0000"
"882","NONHSAT008817.2","-187.50"," 463.0000"
"883","NONHSAT008822.2","-82.30"," 353.0000"
"884","NONHSAT008825.2","-88.50"," 447.0000"
"885","NONHSAT008835.2","-657.50","1634.0000"
"886","NONHSAT008836.2","-548.40","1381.0000"
"887","NONHSAT008837.2","-483.90","1163.0000"
"888","NONHSAT008851.2","-533.20","1494.0000"
"889","NONHSAT008854.2","-640.90","1754.0000"
"890","NONHSAT008865.2","-384.20","1488.0000"
"891","NONHSAT008879.2","-884.60","2741.0000"
"892","NONHSAT008901.2","-424.40","1275.0000"
"893","NONHSAT008925.2","-160.00"," 444.0000"
"894","NONHSAT008940.2","-476.00","1290.0000"
"895","NONHSAT008944.2","-306.10","1353.0000"
"896","NONHSAT008975.2","-871.40","2474.0000"
"897","NONHSAT008989.2","-155.10"," 490.0000"
"898","NONHSAT008991.2","-47.70"," 225.0000"
"899","NONHSAT009016.2","-406.00","1726.0000"
"900","NONHSAT009017.2","-566.50","2301.0000"
"901","NONHSAT009027.2","-234.30"," 740.0000"
"902","NONHSAT009030.2","-353.00","1203.0000"
"903","NONHSAT009033.2","-748.00","2594.0000"
"904","NONHSAT009037.2","-301.60"," 758.0000"
"905","NONHSAT009060.2","-258.20"," 704.0000"
"906","NONHSAT009064.2","-137.00"," 402.0000"
"907","NONHSAT009066.2","-119.70"," 300.0000"
"908","NONHSAT009069.2","-127.80"," 486.0000"
"909","NONHSAT009165.2","-403.70","1252.0000"
"910","NONHSAT009223.2","-488.90","1195.0000"
"911","NONHSAT009225.2","-150.20"," 534.0000"
"912","NONHSAT009251.2","-585.60","1991.0000"
"913","NONHSAT009270.2","-1123.10","3618.0000"
"914","NONHSAT009272.2","-194.30"," 626.0000"
"915","NONHSAT009273.2","-91.80"," 375.0000"
"916","NONHSAT009281.2","-500.70","1512.0000"
"917","NONHSAT009289.2","-1311.50","3508.0000"
"918","NONHSAT009290.2","-114.10"," 429.0000"
"919","NONHSAT009298.2","-45.60"," 262.0000"
"920","NONHSAT009303.2","-156.30"," 337.0000"
"921","NONHSAT009307.2","-433.70","1206.0000"
"922","NONHSAT009327.2","-111.00"," 294.0000"
"923","NONHSAT009353.2","-139.70"," 527.0000"
"924","NONHSAT009365.2","-128.60"," 496.0000"
"925","NONHSAT009368.2","-432.97","1462.0000"
"926","NONHSAT009369.2","-59.60"," 262.0000"
"927","NONHSAT009381.2","-691.20","2117.0000"
"928","NONHSAT009401.2","-91.40"," 315.0000"
"929","NONHSAT009410.2","-232.90"," 688.0000"
"930","NONHSAT009457.2","-131.50"," 518.0000"
"931","NONHSAT009458.2","-297.50","1101.0000"
"932","NONHSAT009459.2","-155.30"," 602.0000"
"933","NONHSAT009463.2","-136.80"," 575.0000"
"934","NONHSAT009473.2","-198.90"," 589.0000"
"935","NONHSAT009495.2","-394.90","1870.0000"
"936","NONHSAT009517.2","-148.20"," 557.0000"
"937","NONHSAT009520.2","-180.80"," 813.0000"
"938","NONHSAT009544.2","-153.10"," 582.0000"
"939","NONHSAT009547.2","-76.10"," 341.0000"
"940","NONHSAT009549.2","-764.37","2906.0000"
"941","NONHSAT009550.2","-105.70"," 444.0000"
"942","NONHSAT009555.2","-137.50"," 525.0000"
"943","NONHSAT009556.2","-125.20"," 463.0000"
"944","NONHSAT009563.2","-476.80","1826.0000"
"945","NONHSAT009584.2","-499.90","1840.0000"
"946","NONHSAT009594.2","-422.30","1537.0000"
"947","NONHSAT009623.2","-294.90"," 674.0000"
"948","NONHSAT009684.2","-74.60"," 242.0000"
"949","NONHSAT009689.2","-184.60"," 750.0000"
"950","NONHSAT009703.2","-541.30","2331.0000"
"951","NONHSAT009705.2","-158.10"," 543.0000"
"952","NONHSAT009706.2","-162.50"," 548.0000"
"953","NONHSAT009707.2","-82.60"," 385.0000"
"954","NONHSAT009708.2","-86.40"," 362.0000"
"955","NONHSAT009709.2","-189.30"," 768.0000"
"956","NONHSAT009710.2","-153.30"," 577.0000"
"957","NONHSAT009711.2","-162.40"," 562.0000"
"958","NONHSAT009713.2","-140.40"," 517.0000"
"959","NONHSAT009715.2","-132.70"," 445.0000"
"960","NONHSAT009717.2","-143.50"," 549.0000"
