transcript_id,exon
NM_001311201,6
NM_001311202,5
NM_148896,2
NM_001311205,4
NM_172250,7
NM_001308295,13
NM_006327,7
NM_001130690,22
NM_001184985,28
NM_001144918,16
NM_001197104,36
NM_001251882,14
NM_033043,3
NM_014823,26
NM_018979,28
NM_001004470,8
NM_001286402,20
NM_015157,24
NM_005933,36
NM_001144919,17
NM_006661,23
NM_213655,28
NM_031938,12
NM_000141,18
NM_174895,4
NM_004624,13
NM_174869,12
NM_004716,17
NM_001251883,10
NM_001001890,6
NM_023029,16
NM_032717,12
NM_178819,13
NM_001256422,13
NM_005964,41
NM_001256421,13
NM_001184892,3
NM_005051,24
NM_001267578,10
NM_016034,4
NM_201398,8
NM_001184891,7
NM_173685,8
NM_001252231,13
NM_001136026,10
NM_004922,24
NM_001706,10
NM_138270,34
NM_012430,7
NM_001130845,10
NM_001136232,9
NM_032985,20
NM_021870,9
NM_001134738,8
NM_015490,26
NM_021982,23
NM_183352,9
NM_000489,35
NM_198597,23
NM_005406,33
NM_052892,44
NM_007159,21
NM_053045,1
NM_005396,14
NM_001278924,9
NM_014188,5
NM_001278923,10
NM_001003716,8
NM_001098845,12
NM_001068,36
NM_004260,22
NM_001311255,5
NM_001311256,4
NM_001311312,3
NM_001142269,14
NM_001992,2
NM_001311313,3
NM_000509,10
NM_182639,10
NM_001311345,19
NM_022167,11
NM_012388,5
NM_001080424,22
NM_001164269,10
NM_002875,10
NM_001164270,9
NM_000195,20
NM_133487,10
NM_000821,15
NM_001938,3
NM_001167830,5
NM_144676,4
NM_001303059,4
NM_017510,5
NM_006858,4
NM_001282785,10
NM_018006,11
NM_001282784,9
NM_001303058,4
NM_001303062,4
NM_181836,3
NM_001282782,10
NM_015257,8
NM_001303061,5
NM_001308402,4
NM_001301035,4
NM_138736,8
NM_001164178,10
NM_001776,10
NM_002786,10
NM_001199774,9
NM_002811,7
NM_001201466,6
NM_032383,17
NM_148976,11
NM_002805,12
NM_012080,4
NM_001271781,8
NM_006503,11
NM_001278708,19
NM_057179,2
NM_001271893,2
NM_002815,14
NM_005047,10
NM_001178135,4
NM_001282233,6
NM_002789,9
NM_002791,7
NM_002806,14
NM_006494,4
NM_002801,8
NM_001199772,8
NM_001305002,18
NM_153001,11
NM_001191037,24
NM_014814,8
NM_001199773,9
NM_001282234,7
NM_002794,6
NM_005805,12
NM_001270427,9
NM_002812,7
NM_002814,5
NM_001204453,5
NM_002793,6
NM_001102667,9
NM_002818,11
NM_030790,18
NM_001282232,7
NM_002817,13
NM_002788,11
NM_031916,5
NM_001271779,9
NM_002813,6
NM_001267045,13
NM_001081550,39
NM_002797,3
NM_002809,12
NM_000435,33
NM_002796,7
NM_001135565,5
NM_002790,9
NM_002810,10
NM_176863,11
NM_001102668,8
NM_002787,8
NM_006814,7
NM_002804,12
NM_014614,47
NM_175932,11
NM_002802,11
NM_001130725,3
NM_152132,11
NM_002807,25
NM_001261407,45
NM_001261406,46
NM_001278504,17
NM_003542,1
NM_005319,1
NM_138720,2
NM_005321,1
NM_005323,1
NM_003539,1
NM_021052,1
NM_005320,1
NM_001261400,4
NM_005322,1
NM_021012,3
NM_002795,6
NM_001312673,9
NM_003537,1
NM_003511,1
NM_003509,1
NM_003519,1
NM_003530,2
NM_003510,1
NM_021064,1
NM_003521,1
NM_175054,1
NM_003532,1
NM_003523,1
NM_003524,1
NM_003548,1
NM_003536,1
NM_003520,1
NM_080593,2
NM_003527,1
NM_021968,1
NM_175065,1
NM_001005464,1
NM_003495,1
NM_003543,1
NM_021059,1
NM_033445,1
NM_003546,1
NM_003526,1
NM_173557,2
NM_003512,1
NM_003522,1
NM_003518,1
NM_003533,1
NM_003514,1
NM_001312653,1
NM_021066,1
NM_024769,7
NM_003517,1
NM_003545,1
NM_003535,1
NM_175055,1
NM_003541,1
NM_003538,1
NM_080596,1
NM_003534,1
NM_021058,1
NM_005017,10
NM_003544,1
NM_014813,18
NM_001130723,17
NM_003516,1
NM_001161334,2
NM_001282876,3
NM_001242773,4
NM_001312656,4
NM_000131,9
NM_000504,8
NM_001130722,17
NM_145247,4
NM_001123375,1
NM_017798,5
NM_018130,11
NM_001002759,4
NM_001308379,11
NM_020727,2
NM_022765,25
NM_001159291,24
NM_001098403,4
NM_003866,27
NM_001101669,26
NM_005540,24
NM_001566,26
NM_001206846,27
NM_001297434,18
NM_001170544,6
NM_001017915,26
NM_018136,28
NM_001170543,6
NM_001111035,7
NM_020825,20
NM_001134225,25
NM_005539,16
NM_017646,11
NM_001312692,9
NM_198076,4
NM_001312871,5
NM_001312872,5
NM_001312873,3
NM_001312874,4
NM_015896,12
NM_058182,4
NM_024631,4
NM_001308027,4
NM_001039876,8
NM_020964,44
NM_173798,4
NM_001128205,23
NM_001312920,3
NM_001312919,3
NM_001281739,24
NM_001281740,29
NM_025135,25
NM_080607,4
NM_003995,22
NM_015065,6
NM_005566,8
NM_001165416,7
NM_024574,4
NM_001165414,8
NM_001135239,7
NM_001312660,10
NM_001128917,9
NM_182751,20
NM_004580,6
NM_001281522,18
NM_001080477,28
NM_153255,7
NM_080601,11
NM_003131,7
NM_001281520,19
NM_003875,16
NM_017696,12
NM_018518,20
NM_001252383,5
NM_004985,5
NM_002834,16
NM_001292001,7
NM_033360,6
NM_001313692,4
NM_001313726,28
NM_183236,7
NM_181673,22
NM_003667,18
NM_024865,4
NM_001277314,5
NM_001103184,17
NM_001277313,21
NM_005180,10
NM_006475,23
NM_000895,19
NM_001256644,18
NM_006109,17
NM_001039619,17
NM_001282953,16
NM_001282955,16
NM_001282956,13
NM_181054,14
NM_001243084,15
NM_001530,15
NM_001142495,40
NM_199461,1
NM_003246,22
NM_004864,2
NM_001101654,15
NM_014593,15
NM_001205319,8
NM_022463,8
NM_001300769,4
NM_138794,5
NM_213662,24
NM_001300772,5
NM_002473,41
NM_001139,15
NM_001292004,14
NM_001127393,5
NM_001281455,5
NM_000521,14
NM_139276,24
NM_153321,5
NM_153322,4
NM_000304,5
NM_004894,4
NM_001206540,10
NM_001206541,9
NM_006395,19
NM_001282162,9
NM_004217,9
NM_001284526,9
NM_001080825,12
NM_005557,8
NM_000422,8
NM_206996,49
NM_001281789,6
NM_006194,5
NM_006255,14
NM_001130679,8
NM_133266,11
NM_201439,10
NM_170776,12
NM_001079859,28
NM_001143788,9
NM_001677,6
NM_001300978,3
NM_001079858,29
NM_201440,10
NM_001143787,12
NM_052888,12
NM_001297772,33
NM_001184834,28
NM_001270771,24
NM_001184833,28
NM_001143789,8
NM_005756,29
NM_022904,18
NM_199342,3
NM_001184836,27
NM_201515,11
NM_001184837,27
NM_152266,5
NM_014834,14
NM_001184835,26
NM_201438,9
NM_001968,7
NM_000130,25
NM_002128,5
NM_001313892,5
NM_001313893,5
NM_001142497,6
NM_152649,11
NM_001775,8
NM_000129,15
NM_033529,20
NM_004787,37
NM_005030,10
NM_000132,26
NM_004073,15
NM_000505,14
NM_001136031,18
NM_001144912,17
NM_001664,5
NM_001313941,6
NM_001313943,6
NM_001313946,3
NM_001256834,8
NM_001313950,9
NM_001313952,8
NM_001313951,9
NM_001313953,8
NM_001313954,9
NM_001313955,7
NM_003234,19
NM_001313965,18
NM_001313966,17
NM_006472,8
NM_020808,21
NM_025212,3
NM_001313982,20
NM_001313896,20
NM_022481,33
NM_014720,19
NM_001242740,4
NM_001304743,18
NM_030625,12
NM_006044,29
NM_015352,7
NM_031992,6
NM_001134477,24
NM_015989,17
NM_004104,43
NM_015278,20
NM_013325,13
NM_198455,110
NM_015136,69
NM_032485,19
NM_202003,8
NM_014762,9
NM_005993,39
NM_001080779,32
NM_202002,10
NM_015094,3
NM_001243089,8
NM_001146227,6
NM_001244752,16
NM_001103147,31
NM_014758,11
NM_014326,12
NM_019595,39
NM_015559,6
NM_007027,28
NM_001130528,30
NM_001146706,26
NM_014983,20
NM_015404,12
NM_014666,12
NM_004783,19
NM_201624,24
NM_015892,8
NM_004526,16
NM_020746,7
NM_001178088,26
NM_014646,20
NM_006612,23
NM_020731,12
NM_014740,12
NM_020745,22
NM_014914,17
NM_016009,9
NM_001127714,8
NM_022114,17
NM_032195,7
NM_001171613,14
NM_004796,17
NM_014795,10
NM_003564,5
NM_004050,4
NM_133459,11
NM_014141,24
NM_198141,24
NM_024991,26
NM_020884,45
NM_014806,12
NM_015093,9
NM_001127231,18
NM_012293,23
NM_015271,12
NM_001621,11
NM_004849,8
NM_001286107,7
NM_001100164,13
NM_001142290,17
NM_014975,26
NM_145693,20
NM_001039479,20
NM_001007102,22
NM_183416,21
NM_001013839,19
NM_203504,11
NM_018128,15
NM_015457,12
NM_019590,21
NM_014011,2
NM_001193370,15
NM_001144970,29
NM_004535,23
NM_015256,21
NM_015033,17
NM_001290294,32
NM_004850,33
NM_015150,10
NM_078471,42
NM_005116,17
NM_002616,23
NM_001205121,17
NM_020772,4
NM_014770,18
NM_001305792,28
NM_001002843,21
NM_014840,7
NM_014976,36
NM_014747,8
NM_016333,15
NM_012300,13
NM_001144758,23
NM_003678,20
NM_001003407,22
NM_032530,2
NM_014895,27
NM_025250,14
NM_005884,10
NM_032442,29
NM_001193369,16
NM_001278317,4
NM_006469,15
NM_001008938,44
NM_001198834,44
NM_015266,16
NM_001006657,28
NM_001287045,13
NM_001257197,15
NM_012288,11
NM_001014835,9
NM_001291549,4
NM_153273,6
NM_004798,9
NM_014691,35
NM_014734,6
NM_001012957,13
NM_025138,13
NM_014909,7
NM_001015877,11
NM_015087,9
NM_032296,10
NM_001278210,21
NM_017728,10
NM_001282918,30
NM_003263,4
NM_001198852,12
NM_016156,15
NM_025027,7
NM_015198,13
NM_015113,55
NM_004863,12
NM_030758,14
NM_201568,22
NM_015906,20
NM_001002860,11
NM_001288951,21
NM_001194955,15
NM_001135191,27
NM_014963,32
NM_014663,22
NM_015324,7
NM_015336,17
NM_001031623,15
NM_014630,11
NM_001024455,2
NM_018429,39
NM_001184897,22
NM_001077440,12
NM_006377,39
NM_021090,20
NM_013281,2
NM_015171,24
NM_014899,12
NM_012401,37
NM_014649,21
NM_001105562,28
NM_012398,18
NM_001077195,4
NM_052906,3
NM_152988,15
NM_052911,12
NM_015063,10
NM_015325,19
NM_014783,12
NM_001206941,8
NM_001190729,18
NM_014815,26
NM_172020,14
NM_001079846,30
NM_014846,29
NM_014774,11
NM_014904,5
NM_021035,14
NM_001081461,7
NM_022817,23
NM_203318,41
NM_015168,15
NM_001145812,10
NM_001114,25
NM_001033602,14
NM_001171904,24
NM_015245,24
NM_033020,19
NM_001288727,12
NM_033505,10
NM_001286,23
NM_000038,16
NM_014939,29
NM_015470,5
NM_012335,28
NM_014652,20
NM_001080423,24
NM_001083953,38
NM_001080395,14
NM_007257,3
NM_020459,4
NM_021120,19
NM_020730,14
NM_015213,23
NM_015088,21
NM_001160036,12
NM_014951,5
NM_015276,13
NM_032531,17
NM_001282767,19
NM_014686,14
NM_001270941,22
NM_001244963,40
NM_001098638,6
NM_014856,28
NM_015207,8
NM_001289862,22
NM_001135214,19
NM_020780,21
NM_020950,9
NM_198391,3
NM_201278,17
NM_001099270,2
NM_020883,14
NM_015562,11
NM_014981,42
NM_001099335,6
NM_015551,5
NM_015351,3
NM_020823,17
NM_014791,18
NM_020864,6
NM_001128608,32
NM_001014831,11
NM_006037,27
NM_012465,21
NM_020747,9
NM_014703,25
NM_015314,6
NM_020840,17
NM_001289122,26
NM_017719,7
NM_001195556,12
NM_015147,7
NM_001166417,15
NM_015110,25
NM_015397,9
NM_016621,18
NM_001102594,11
NM_015254,40
NM_014920,14
NM_014964,11
NM_004522,26
NM_014819,10
NM_003958,8
NM_015143,11
NM_003590,16
NM_014615,16
NM_001113494,11
NM_001142526,4
NM_020754,12
NM_021260,12
NM_001112717,26
NM_014867,2
NM_001272013,2
NM_001031711,10
NM_015111,5
NM_080797,15
NM_001166110,12
NM_001256877,13
NM_001080435,10
NM_020959,18
NM_001270940,25
NM_020779,27
NM_020750,32
NM_001142528,4
NM_001105251,19
NM_001204083,5
NM_015935,8
NM_001257999,25
NM_015294,24
NM_012156,22
NM_014643,8
NM_032536,8
NM_001272075,15
NM_015099,23
NM_023072,13
NM_020341,11
NM_020458,20
NM_014913,4
NM_020145,11
NM_001271816,10
NM_001130065,40
NM_017990,19
NM_017553,36
NM_015323,19
NM_020704,21
NM_001252102,35
NM_014994,31
NM_012297,12
NM_001144759,21
NM_020148,16
NM_003861,9
NM_001288728,14
NM_172226,16
NM_020801,8
NM_001169117,13
NM_005154,20
NM_001128610,20
NM_015358,17
NM_015353,6
NM_152678,20
NM_021645,2
NM_153050,20
NM_001040402,11
NM_006946,37
NM_015690,27
NM_001098500,19
NM_015512,78
NM_015346,42
NM_014873,8
NM_001199397,36
NM_001243509,9
NM_001282873,59
NM_015242,33
NM_058237,25
NM_001136127,20
NM_007371,12
NM_001146688,26
NM_002673,38
NM_014875,30
NM_001195555,12
NM_001271933,32
NM_014772,12
NM_001286480,13
NM_001376,78
NM_003622,30
NM_001142434,15
NM_020899,4
NM_174929,17
NM_015000,14
NM_001127511,14
NM_001145297,20
NM_130475,35
NM_001077238,15
NM_001243765,9
NM_183078,7
NM_003417,4
NM_014898,6
NM_052916,19
NM_030639,3
NM_001136195,26
NM_018328,15
NM_004298,35
NM_020714,5
NM_024646,14
NM_001143757,11
NM_004380,31
NM_017893,14
NM_004788,20
NM_001142351,6
NM_012215,16
NM_001127510,17
NM_001283049,17
NM_018996,21
NM_001278184,15
NM_030626,11
NM_001143854,22
NM_015842,27
NM_024662,29
NM_001198916,28
NM_001145415,22
NM_001260491,16
NM_015219,18
NM_001145520,18
NM_014892,20
NM_003565,28
NM_014967,15
NM_012287,23
NM_052925,16
NM_015178,10
NM_001161533,5
NM_018837,21
NM_030900,9
NM_001270522,30
NM_016513,15
NM_001128430,24
NM_014962,4
NM_014797,7
NM_014393,12
NM_001288953,21
NM_007286,3
NM_001002811,19
NM_001100913,25
NM_201599,25
NM_015169,1
NM_020972,13
NM_032438,23
NM_001172700,10
NM_014858,5
NM_001178137,10
NM_015032,35
NM_015206,4
NM_001130720,17
NM_014002,22
NM_014701,17
NM_001204082,3
NM_001193584,29
NM_032458,10
NM_001014834,8
NM_015545,8
NM_001199172,17
NM_001286561,27
NM_012224,34
NM_031417,18
NM_022742,18
NM_199189,18
NM_001199281,37
NM_020812,48
NM_001206850,6
NM_001195733,17
NM_001206946,20
NM_001166295,13
NM_144949,2
NM_001207044,33
NM_001003891,18
NM_004238,41
NM_004386,15
NM_001308068,10
NM_001199400,33
NM_205842,32
NM_201281,16
NM_002160,28
NM_018715,13
NM_033512,1
NM_001243313,27
NM_033446,10
NM_001128427,16
NM_002779,17
NM_001243777,10
NM_058004,55
NM_014820,12
NM_174913,10
NM_001134473,15
NM_017596,34
NM_001252119,18
NM_001164385,10
NM_016106,25
NM_014775,32
NM_001112718,26
NM_018433,26
NM_001128226,21
NM_014683,27
NM_004830,29
NM_057169,20
NM_014606,26
NM_001440,7
NM_014881,9
NM_001286365,16
NM_001105537,10
NM_012304,4
NM_003660,30
NM_001128429,24
NM_014756,43
NM_001193489,18
NM_001008660,20
NM_020116,16
NM_001145417,2
NM_001282798,26
NM_016272,2
NM_001286206,27
NM_006185,27
NM_138338,7
NM_001198832,46
NM_001112726,19
NM_001164384,11
NM_001190440,45
NM_001198840,2
NM_001193321,21
NM_014956,33
NM_014912,10
NM_006599,14
NM_001142527,4
NM_001018050,6
NM_001204467,24
NM_001076785,12
NM_001282739,14
NM_001284247,21
NM_015569,21
NM_001042603,28
NM_001257190,16
NM_015345,25
NM_032534,17
NM_015177,9
NM_006591,12
NM_001282884,7
NM_001172639,16
NM_014771,20
NM_001252100,35
NM_001042646,16
NM_001286564,20
NM_001254949,16
NM_001079518,25
NM_021648,1
NM_012292,23
NM_003933,34
NM_001282679,28
NM_199357,11
NM_001006115,5
NM_001166279,26
NM_005358,30
NM_006289,57
NM_015493,11
NM_018133,2
NM_015062,14
NM_021926,4
NM_001171136,2
NM_014719,9
NM_001007022,18
NM_014776,18
NM_014748,15
NM_020335,8
NM_001190214,30
NM_001002877,21
NM_001029880,21
NM_018245,23
NM_001018039,21
NM_001282799,23
NM_006762,8
NM_019015,4
NM_016540,4
NM_001282881,21
NM_014010,22
NM_001080394,20
NM_021228,11
NM_001286072,22
NM_014918,3
NM_032440,8
NM_001289003,18
NM_015123,23
NM_014005,1
NM_031862,21
NM_015327,22
NM_001220777,3
NM_001278209,23
NM_012432,22
NM_001130067,12
NM_001284214,42
NM_001207033,20
NM_006713,5
NM_001284207,9
NM_001201429,36
NM_015090,27
NM_001242814,13
NM_014023,14
NM_001282885,7
NM_006720,17
NM_001005388,30
NM_001166294,13
NM_018067,17
NM_001278524,7
NM_001256095,42
NM_033397,3
NM_012301,22
NM_001267727,12
NM_001166222,10
NM_001194954,17
NM_001142397,13
NM_001135820,23
NM_153029,7
NM_013390,24
NM_001220778,3
NM_015005,18
NM_203505,12
NM_005096,25
NM_001002879,20
NM_001172659,13
NM_001008401,7
NM_001142640,22
NM_001171135,2
NM_001282972,14
NM_001199867,17
NM_033081,16
NM_005124,22
NM_033426,4
NM_001261843,2
NM_001242925,5
NM_014021,15
NM_015074,47
NM_020159,24
NM_001005408,29
NM_001100594,6
NM_138714,16
NM_001282741,13
NM_020888,7
NM_001122772,19
NM_001037954,20
NM_001190730,12
NM_001136204,12
NM_001130082,38
NM_001282313,19
NM_001003408,23
NM_001166278,12
NM_001278525,6
NM_033004,17
NM_001007466,13
NM_001002878,21
NM_001136198,13
NM_033644,13
NM_000389,3
NM_001008492,14
NM_001193322,21
NM_020336,30
NM_033645,12
NM_014853,24
NM_001100165,12
NM_001082480,2
NM_001991,21
NM_001301038,13
NM_001282278,17
NM_001014832,9
NM_153051,19
NM_001257198,16
NM_001018052,5
NM_020912,9
NM_003983,11
NM_001271643,18
NM_001290257,8
NM_001145298,19
NM_014143,7
NM_001303403,19
NM_017449,16
NM_015194,22
NM_021165,8
NM_001303498,5
NM_016132,17
NM_020839,19
NM_019035,4
NM_001261823,10
NM_198935,11
NM_001309192,14
NM_020832,9
NM_001303279,22
NM_001130912,14
NM_003829,46
NM_015149,19
NM_015131,18
NM_014952,7
NM_001309193,17
NM_015101,12
NM_014712,19
NM_001301132,7
NM_015275,33
NM_001304482,24
NM_001297597,10
NM_014944,18
NM_021646,6
NM_152703,5
NM_015428,5
NM_001304840,27
NM_001301210,16
NM_003599,11
NM_018448,15
NM_001300828,4
NM_001312686,19
NM_001303450,7
NM_001304763,10
NM_032961,5
NM_181356,13
NM_020961,11
NM_001292034,7
NM_001303496,5
NM_020760,29
NM_003959,32
NM_015466,25
NM_001297670,18
NM_013279,26
NM_001302883,18
NM_001297595,19
NM_001301778,12
NM_001170637,20
NM_001305008,13
NM_005202,4
NM_001300731,17
NM_001297669,19
NM_022491,12
NM_001006656,5
NM_001297776,6
NM_001301036,4
NM_020440,9
NM_006704,13
NM_001306199,8
NM_001308424,4
NM_001297671,18
NM_001009566,19
NM_015326,20
NM_001308089,17
NM_001303497,6
NM_025251,11
NM_015051,12
NM_033439,8
NM_003168,5
NM_017819,2
NM_001014286,26
NM_000366,10
NM_001130825,29
NM_007192,26
NM_152292,8
NM_001282730,6
NM_001098791,2
NM_001167972,13
NM_138807,7
NM_001308421,2
NM_003170,37
NM_001111020,30
NM_001018006,9
NM_001272101,7
NM_016953,20
NM_018352,7
NM_001308423,2
NM_022786,6
NM_001134666,8
NM_001257994,12
NM_001301244,10
NM_001278481,25
NM_022727,12
NM_005449,8
NM_001082486,12
NM_020375,6
NM_001278480,25
NM_020130,1
NM_001018007,9
NM_003943,2
NM_001286952,7
NM_001037582,5
NM_003169,29
NM_001286953,7
NM_001284401,8
NM_001167971,14
NM_021242,3
NM_001308422,2
NM_001301289,8
NM_006579,5
NM_001278482,25
NM_001130824,30
NM_182984,13
NM_017569,25
NM_020877,86
NM_001286951,8
NM_001018020,9
NM_014860,6
NM_024917,14
NM_015533,18
NM_001282732,5
NM_022914,12
NM_001134665,8
NM_025161,9
NM_001282729,6
NM_001018004,9
NM_020860,12
NM_001265614,11
NM_145004,25
NM_003766,12
NM_001313998,12
NM_001314000,9
NM_001313999,10
NM_005063,6
NM_017542,6
NM_001314014,4
NM_020939,21
NM_014777,10
NM_001314021,10
NM_001006114,3
NM_058181,5
NM_001314022,4
NM_001314023,5
NM_001314026,3
NM_001314025,5
NM_002412,5
NM_001314029,4
NM_001314030,15
NM_033510,8
NM_133444,3
NM_001314042,28
NM_006618,27
NM_178425,25
NM_014950,3
NM_001123329,2
NM_024011,20
NM_032591,17
NM_001142498,8
NM_001257291,17
NM_012238,9
NM_001306190,9
NM_000854,5
NM_015925,9
NM_001260489,9
NM_205834,10
NM_001260490,7
NM_205835,8
NM_020180,13
NM_001031712,13
NM_001164415,2
NM_001291986,14
NM_000512,14
NM_024490,21
NM_001146,9
NM_001199859,9
NM_001314049,7
NM_004235,5
NM_001314052,4
NM_005564,7
NM_020225,4
NM_001314059,6
NM_014930,6
NM_001314060,5
NM_001282630,15
NM_001314063,16
NM_004566,15
NM_001145443,15
NM_005104,10
NM_001145029,36
NM_017763,10
NM_001102470,9
NM_005306,1
NM_001031743,13
NM_001130090,15
NM_014872,2
NM_001130091,14
NM_173528,7
NM_031294,14
NM_001130092,13
NM_001014979,9
NM_004168,15
NM_005105,6
NM_152335,11
NM_001294332,14
NM_001195620,4
NM_006031,47
NM_000987,4
NM_002606,20
NM_001001567,19
NM_001001582,19
NM_002563,1
NM_000669,9
NM_000925,10
NM_005052,6
NM_000996,5
NM_002627,22
NM_001242339,24
NM_000287,17
NM_005554,9
NM_001315491,6
NM_000313,15
NM_001315508,36
NM_001315507,39
NM_001315529,47
NM_000138,66
NM_001315530,4
NM_001315531,4
NM_001315533,20
NM_001633,10
NM_001315536,9
NM_001316307,6
NM_001316311,5
NM_001316313,17
NM_001174097,8
NM_000302,19
NM_198082,17
NM_017707,25
NM_001143959,4
NM_001206799,11
NM_002695,8
NM_145109,12
NM_002756,12
NM_212539,18
NM_000951,7
NM_005236,11
NM_001144872,8
NM_020817,17
NM_001102560,5
NM_177543,6
NM_003713,6
NM_021111,21
NM_176895,6
NM_003291,29
NM_014738,32
NM_032483,7
NM_003711,6
NM_153831,32
NM_032728,2
NM_001199649,33
NM_002300,8
NM_005607,32
NM_001009899,7
NM_025057,12
NM_203453,1
NM_177526,6
NM_020861,3
NM_003653,12
NM_001199125,12
NM_003657,12
NM_014921,23
NM_152632,16
NM_014687,20
NM_206918,3
NM_014839,7
NM_001024956,5
NM_001039717,11
NM_001283022,8
NM_207299,8
NM_001198863,16
NM_001270366,8
NM_015117,12
NM_001130709,12
NM_001083592,7
NM_152927,17
